"","year","month","day","gram","counts"
"12413",2020,12,1,"due covid",2134
"12414",2020,12,1,"public health",2044
"12415",2020,12,1,"19 relief",2030
"12416",2020,12,1,"19 vaccines",1952
"12417",2020,12,1,"covid19 vaccine",1874
"12418",2020,12,1,"casos covid",1859
"12419",2020,12,1,"positivo covid",1824
"12420",2020,12,1,"long term",1716
"12421",2020,12,1,"positive coronavirus",1696
"12422",2020,12,1,"tests positive",1633
"12423",2020,12,1,"nuevos casos",1628
"12424",2020,12,1,"new coronavirus",1622
"12425",2020,12,1,"coronavirus restrictions",1556
"12426",2020,12,1,"white house",1438
"12427",2020,12,1,"pfizer biontech",1401
"12428",2020,12,1,"care workers",1379
"12429",2020,12,1,"wear mask",1360
"12430",2020,12,1,"get covid",1355
"12431",2020,12,1,"19 test",1318
"12432",2020,12,1,"19 testing",1303
"12433",2020,12,1,"hiv aids",1291
"12434",2020,12,1,"covid19 cases",1287
"12435",2020,12,1,"coronavirus covid",1263
"12436",2020,12,1,"vaccine first",1259
"12437",2020,12,1,"stay safe",1250
"12438",2020,12,1,"19 deaths",1245
"12439",2020,12,1,"via youtube",1245
"12440",2020,12,1,"12 2020",1205
"12441",2020,12,1,"grand prix",1178
"12442",2020,12,1,"01 12",1176
"12443",2020,12,1,"19 patients",1175
"12444",2020,12,2,"covid 19",161274
"12445",2020,12,2,"19 vaccine",19285
"12446",2020,12,2,"pfizer biontech",12529
"12447",2020,12,2,"coronavirus vaccine",8918
"12448",2020,12,2,"next week",7819
"12449",2020,12,2,"biontech covid",6521
"12450",2020,12,2,"covid19 vaccine",5269
"12451",2020,12,2,"19 pandemic",5163
"12452",2020,12,2,"approves pfizer",5150
"12453",2020,12,2,"uk approves",4765
"12454",2020,12,2,"19 cases",4642
"12455",2020,12,2,"reino unido",4584
"12456",2020,12,2,"coronavirus covid19",3656
"12457",2020,12,2,"19 vaccines",3455
"12458",2020,12,2,"first country",3269
"12459",2020,12,2,"covid19 coronavirus",3056
"12460",2020,12,2,"coronavirus pandemic",2837
"12461",2020,12,2,"new cases",2837
"12462",2020,12,2,"vaccinations next",2780
"12463",2020,12,2,"pfizer coronavirus",2772
"12464",2020,12,2,"could begin",2695
"12465",2020,12,2,"begin vaccinations",2613
"12466",2020,12,2,"emergency use",2546
"12467",2020,12,2,"positive covid",2516
"12468",2020,12,2,"new covid",2458
"12469",2020,12,2,"vacuna pfizer",2400
"12470",2020,12,2,"vaccine could",2396
"12471",2020,12,2,"coronavirus cases",2339
"12472",2020,12,2,"pfizer covid",2312
"12473",2020,12,2,"approve pfizer",2224
"12474",2020,12,2,"covid19 pandemic",2124
"12475",2020,12,2,"public health",2025
"12476",2020,12,2,"vaccine first",2008
"12477",2020,12,2,"vacuna covid",1944
"12478",2020,12,2,"due covid",1870
"12479",2020,12,2,"country approve",1820
"12480",2020,12,2,"tested positive",1794
"12481",2020,12,2,"becomes first",1792
"12482",2020,12,2,"casos covid",1738
"12483",2020,12,2,"100 000",1730
"12484",2020,12,2,"primer país",1703
"12485",2020,12,2,"health care",1674
"12486",2020,12,2,"próxima semana",1621
"12487",2020,12,2,"19 deaths",1610
"12488",2020,12,2,"vacuna coronavirus",1570
"12489",2020,12,2,"long term",1548
"12490",2020,12,2,"white house",1517
"12491",2020,12,2,"wear mask",1511
"12492",2020,12,2,"new coronavirus",1494
"12493",2020,12,2,"nuevos casos",1494
"12494",2020,12,2,"pfizer vaccine",1493
"12495",2020,12,3,"covid 19",172509
"12496",2020,12,3,"19 vaccine",18245
"12497",2020,12,3,"coronavirus vaccine",7043
"12498",2020,12,3,"19 pandemic",5795
"12499",2020,12,3,"obama bush",5018
"12500",2020,12,3,"bush clinton",4985
"12501",2020,12,3,"19 cases",4867
"12502",2020,12,3,"protokol kesehatan",4187
"12503",2020,12,3,"disiplinterapkan3mjalin persatuan",3998
"12504",2020,12,3,"19 vaccines",3912
"12505",2020,12,3,"take covid",3771
"12506",2020,12,3,"vaccine publicly",3701
"12507",2020,12,3,"coronavirus pandemic",3654
"12508",2020,12,3,"coronavirus covid19",3476
"12509",2020,12,3,"19 dengan",3201
"12510",2020,12,3,"new cases",3132
"12511",2020,12,3,"pandemi covid",3085
"12512",2020,12,3,"covid19 vaccine",3023
"12513",2020,12,3,"clinton say",2995
"12514",2020,12,3,"public trust",2944
"12515",2020,12,3,"say take",2905
"12516",2020,12,3,"penularan covid",2863
"12517",2020,12,3,"gain public",2792
"12518",2020,12,3,"covid19 coronavirus",2731
"12519",2020,12,3,"publicly gain",2731
"12520",2020,12,3,"19 deaths",2730
"12521",2020,12,3,"hindari penularan",2594
"12522",2020,12,3,"coronavirus cases",2520
"12523",2020,12,3,"new covid",2487
"12524",2020,12,3,"1trenggalek hindari",2485
"12525",2020,12,3,"positive covid",2451
"12526",2020,12,3,"public health",2230
"12527",2020,12,3,"stay home",2205
"12528",2020,12,3,"covid19 pandemic",2141
"12529",2020,12,3,"get covid",2053
"12530",2020,12,3,"wear mask",2039
"12531",2020,12,3,"dari covid",1994
"12532",2020,12,3,"pfizer biontech",1832
"12533",2020,12,3,"coronavirus deaths",1830
"12534",2020,12,3,"dengan lakukan",1830
"12535",2020,12,3,"lakukan disiplinterapkan3mjalin",1829
"12536",2020,12,3,"vacuna covid",1820
"12537",2020,12,3,"100 000",1808
"12538",2020,12,3,"penyebaran covid",1806
"12539",2020,12,3,"due covid",1795
"12540",2020,12,3,"new york",1776
"12541",2020,12,3,"casos covid",1766
"12542",2020,12,3,"former presidents",1707
"12543",2020,12,3,"tested positive",1701
"12544",2020,12,3,"single day",1697
"12545",2020,12,3,"disiplin protokol",1628
"12546",2020,12,4,"covid 19",147429
"12547",2020,12,4,"19 vaccine",12138
"12548",2020,12,4,"19 cases",5071
"12549",2020,12,4,"19 pandemic",5012
"12550",2020,12,4,"coronavirus vaccine",4821
"12551",2020,12,4,"protokol kesehatan",3799
"12552",2020,12,4,"coronavirus covid19",3679
"12553",2020,12,4,"covid19 coronavirus",2940
"12554",2020,12,4,"19 vaccines",2923
"12555",2020,12,4,"new cases",2860
"12556",2020,12,4,"coronavirus pandemic",2759
"12557",2020,12,4,"covid19 vaccine",2596
"12558",2020,12,4,"coronavirus cases",2568
"12559",2020,12,4,"new covid",2490
"12560",2020,12,4,"positive covid",2480
"12561",2020,12,4,"wear mask",2411
"12562",2020,12,4,"19 relief",2159
"12563",2020,12,4,"covid19 pandemic",2110
"12564",2020,12,4,"public health",2031
"12565",2020,12,4,"due covid",1727
"12566",2020,12,4,"pandemi covid",1721
"12567",2020,12,4,"joe biden",1704
"12568",2020,12,4,"covid19 covid",1671
"12569",2020,12,4,"get covid",1664
"12570",2020,12,4,"casos covid",1616
"12571",2020,12,4,"stay home",1595
"12572",2020,12,4,"nuevos casos",1586
"12573",2020,12,4,"tested positive",1584
"12574",2020,12,4,"19 deaths",1531
"12575",2020,12,4,"coronavirus relief",1526
"12576",2020,12,4,"vaccine distribution",1472
"12577",2020,12,4,"24 horas",1435
"12578",2020,12,4,"via youtube",1385
"12579",2020,12,4,"long term",1374
"12580",2020,12,4,"vacuna covid",1331
"12581",2020,12,4,"wear masks",1312
"12582",2020,12,4,"2020mama coronavirus",1300
"12583",2020,12,4,"mulan fifa21",1300
"12584",2020,12,4,"selenanetflix 2020mama",1298
"12585",2020,12,4,"fifa21 foramaiaealcolumbre",1298
"12586",2020,12,4,"themandalorian mulan",1297
"12587",2020,12,4,"coronavirus renunciacorinajones",1297
"12588",2020,12,4,"foramaiaealcolumbre selenanetflix",1293
"12589",2020,12,4,"renunciacorinajones nct2020",1268
"12590",2020,12,4,"united states",1265
"12591",2020,12,4,"covid19 cases",1261
"12592",2020,12,4,"19 restrictions",1243
"12593",2020,12,4,"12 2020",1230
"12594",2020,12,4,"health care",1212
"12595",2020,12,4,"fanb gnbypuebloeschávez",1194
"12596",2020,12,4,"coronavirus covid",1175
"12597",2020,12,5,"covid 19",107031
"12598",2020,12,5,"19 vaccine",6815
"12599",2020,12,5,"19 cases",4223
"12600",2020,12,5,"wear mask",3572
"12601",2020,12,5,"coronavirus vaccine",3251
"12602",2020,12,5,"19 pandemic",3183
"12603",2020,12,5,"coronavirus covid19",3018
"12604",2020,12,5,"new cases",2483
"12605",2020,12,5,"new covid",2322
"12606",2020,12,5,"covid19 coronavirus",2307
"12607",2020,12,5,"24 horas",2149
"12608",2020,12,5,"coronavirus pandemic",2004
"12609",2020,12,5,"coronavirus cases",1981
"12610",2020,12,5,"positive covid",1675
"12611",2020,12,5,"covid19 vaccine",1619
"12612",2020,12,5,"19 vaccines",1518
"12613",2020,12,5,"19 deaths",1496
"12614",2020,12,5,"public health",1469
"12615",2020,12,5,"covid19 covid",1425
"12616",2020,12,5,"bill nye",1364
"12617",2020,12,5,"protokol kesehatan",1335
"12618",2020,12,5,"get covid",1295
"12619",2020,12,5,"wear masks",1293
"12620",2020,12,5,"tested positive",1266
"12621",2020,12,5,"nuevos casos",1256
"12622",2020,12,5,"casos covid",1247
"12623",2020,12,5,"due covid",1242
"12624",2020,12,5,"transmisión coronavirus",1220
"12625",2020,12,5,"stay home",1186
"12626",2020,12,5,"covid coronavirus",1159
"12627",2020,12,5,"covid19 pandemic",1143
"12628",2020,12,5,"via youtube",1142
"12629",2020,12,5,"19 vaccination",1094
"12630",2020,12,5,"fármaco oral",1086
"12631",2020,12,5,"long term",1082
"12632",2020,12,5,"social distancing",1073
"12633",2020,12,5,"coronavirus covid",1063
"12634",2020,12,5,"19 relief",1012
"12635",2020,12,5,"covid19 cases",1006
"12636",2020,12,5,"oral logra",1004
"12637",2020,12,5,"new coronavirus",991
"12638",2020,12,5,"united states",974
"12639",2020,12,5,"white house",958
"12640",2020,12,5,"12 2020",913
"12641",2020,12,5,"wearing mask",911
"12642",2020,12,5,"tests positive",911
"12643",2020,12,5,"covid covid19",910
"12644",2020,12,5,"bansos covid",894
"12645",2020,12,5,"themandalorian mulan",880
"12646",2020,12,5,"died covid",867
"12647",2020,12,5,"coronavirus relief",863
"12648",2020,12,6,"covid 19",111615
"12649",2020,12,6,"rudy giuliani",9840
"12650",2020,12,6,"get well",8189
"12651",2020,12,6,"well soon",7746
"12652",2020,12,6,"19 vaccine",7479
"12653",2020,12,6,"tested positive",5315
"12654",2020,12,6,"positive coronavirus",4691
"12655",2020,12,6,"positive covid",4558
"12656",2020,12,6,"tests positive",3897
"12657",2020,12,6,"trump says",3835
"12658",2020,12,6,"19 cases",3777
"12659",2020,12,6,"coronavirus vaccine",3021
"12660",2020,12,6,"giuliani tests",2987
"12661",2020,12,6,"19 pandemic",2983
"12662",2020,12,6,"coronavirus covid19",2967
"12663",2020,12,6,"giuliani tested",2813
"12664",2020,12,6,"covid19 coronavirus",2639
"12665",2020,12,6,"coronavirus trump",2538
"12666",2020,12,6,"realdonaldtrump rudygiuliani",2531
"12667",2020,12,6,"coronavirus cases",2359
"12668",2020,12,6,"new cases",2337
"12669",2020,12,6,"wear mask",2171
"12670",2020,12,6,"coronavirus pandemic",2032
"12671",2020,12,6,"new covid",2004
"12672",2020,12,6,"vaksin covid",1942
"12673",2020,12,6,"donald trump",1878
"12674",2020,12,6,"19 vaccines",1650
"12675",2020,12,6,"covid19 vaccine",1638
"12676",2020,12,6,"new coronavirus",1537
"12677",2020,12,6,"24 horas",1507
"12678",2020,12,6,"soon chungha",1494
"12679",2020,12,6,"covid19 covid",1427
"12680",2020,12,6,"due covid",1387
"12681",2020,12,6,"president trump",1365
"12682",2020,12,6,"19 deaths",1351
"12683",2020,12,6,"public health",1278
"12684",2020,12,6,"new york",1262
"12685",2020,12,6,"get covid",1250
"12686",2020,12,6,"casos covid",1220
"12687",2020,12,6,"nuevos casos",1150
"12688",2020,12,6,"19 relief",1133
"12689",2020,12,6,"united states",1125
"12690",2020,12,6,"via youtube",1121
"12691",2020,12,6,"soon queen",1109
"12692",2020,12,6,"coronavirus covid",1099
"12693",2020,12,6,"wear masks",1099
"12694",2020,12,6,"hope recovers",1085
"12695",2020,12,6,"covid19 pandemic",1024
"12696",2020,12,6,"12 2020",1008
"12697",2020,12,6,"speedy recovery",1008
"12698",2020,12,6,"covid coronavirus",1004
"12699",2020,12,7,"covid 19",152012
"12700",2020,12,7,"19 vaccine",11165
"12701",2020,12,7,"19 pandemic",4958
"12702",2020,12,7,"19 cases",4855
"12703",2020,12,7,"coronavirus vaccine",4445
"12704",2020,12,7,"rudy giuliani",4143
"12705",2020,12,7,"coronavirus covid19",3855
"12706",2020,12,7,"positive covid",3432
"12707",2020,12,7,"covid19 coronavirus",3327
"12708",2020,12,7,"get well",3120
"12709",2020,12,7,"thank god",3039
"12710",2020,12,7,"well soon",2979
"12711",2020,12,7,"covid19 vaccine",2854
"12712",2020,12,7,"19 vaccines",2851
"12713",2020,12,7,"coronavirus pandemic",2821
"12714",2020,12,7,"new cases",2738
"12715",2020,12,7,"tested positive",2411
"12716",2020,12,7,"coronavirus cases",2354
"12717",2020,12,7,"new covid",2291
"12718",2020,12,7,"data scientist",2091
"12719",2020,12,7,"raid home",2089
"12720",2020,12,7,"stay safe",1990
"12721",2020,12,7,"covid19 pandemic",1979
"12722",2020,12,7,"public health",1958
"12723",2020,12,7,"due covid",1926
"12724",2020,12,7,"white house",1820
"12725",2020,12,7,"wear mask",1794
"12726",2020,12,7,"new york",1790
"12727",2020,12,7,"positive coronavirus",1775
"12728",2020,12,7,"tests positive",1757
"12729",2020,12,7,"19 relief",1753
"12730",2020,12,7,"vaksin covid",1698
"12731",2020,12,7,"trump administration",1636
"12732",2020,12,7,"donald trump",1608
"12733",2020,12,7,"covid19 covid",1540
"12734",2020,12,7,"via youtube",1538
"12735",2020,12,7,"casos covid",1535
"12736",2020,12,7,"vaccine doses",1515
"12737",2020,12,7,"24 horas",1484
"12738",2020,12,7,"nuevos casos",1462
"12739",2020,12,7,"19 test",1409
"12740",2020,12,7,"police raid",1375
"12741",2020,12,7,"12 2020",1356
"12742",2020,12,7,"united states",1341
"12743",2020,12,7,"omar husband",1333
"12744",2020,12,7,"ilhan omar",1332
"12745",2020,12,7,"oh god",1330
"12746",2020,12,7,"covid19 cases",1290
"12747",2020,12,7,"19 via",1287
"12748",2020,12,7,"health care",1280
"12749",2020,12,7,"19 testing",1272
"12750",2020,12,8,"covid 19",178045
"12751",2020,12,8,"19 vaccine",26110
"12752",2020,12,8,"coronavirus vaccine",6818
"12753",2020,12,8,"year old",6549
"12754",2020,12,8,"pfizer covid",6350
"12755",2020,12,8,"90 year",5832
"12756",2020,12,8,"first person",5688
"12757",2020,12,8,"19 pandemic",5322
"12758",2020,12,8,"19 cases",5252
"12759",2020,12,8,"covid19 vaccine",5081
"12760",2020,12,8,"pfizer biontech",4402
"12761",2020,12,8,"becomes first",4010
"12762",2020,12,8,"coronavirus covid19",3950
"12763",2020,12,8,"margaret keenan",3855
"12764",2020,12,8,"vaccine outside",3667
"12765",2020,12,8,"reino unido",3622
"12766",2020,12,8,"19 vaccines",3445
"12767",2020,12,8,"william shakespeare",3437
"12768",2020,12,8,"receive pfizer",3423
"12769",2020,12,8,"covid19 coronavirus",3213
"12770",2020,12,8,"positive covid",3076
"12771",2020,12,8,"world receive",3032
"12772",2020,12,8,"receive covid",2986
"12773",2020,12,8,"coronavirus pandemic",2803
"12774",2020,12,8,"raid home",2500
"12775",2020,12,8,"old woman",2489
"12776",2020,12,8,"white house",2448
"12777",2020,12,8,"new cases",2439
"12778",2020,12,8,"19 data",2428
"12779",2020,12,8,"jangan lupa",2349
"12780",2020,12,8,"19 taatiprokessaatketps",2340
"12781",2020,12,8,"vacuna covid",2326
"12782",2020,12,8,"dari covid",2288
"12783",2020,12,8,"coronavirus cases",2282
"12784",2020,12,8,"ke tps",2255
"12785",2020,12,8,"new covid",2224
"12786",2020,12,8,"terhindar dari",2224
"12787",2020,12,8,"first world",2218
"12788",2020,12,8,"data scientist",2213
"12789",2020,12,8,"person receive",2209
"12790",2020,12,8,"pfizer vaccine",2208
"12791",2020,12,8,"agar terhindar",2182
"12792",2020,12,8,"due covid",2179
"12793",2020,12,8,"lupa selalu",2174
"12794",2020,12,8,"covid19 pandemic",2173
"12795",2020,12,8,"dipakai maskernya",2165
"12796",2020,12,8,"selalu dipakai",2164
"12797",2020,12,8,"public health",2160
"12798",2020,12,8,"vaccine uk",2157
"12799",2020,12,8,"tps jangan",2154
"12800",2020,12,8,"maskernya agar",2123
"12801",2020,12,9,"covid 19",162491
"12802",2020,12,9,"19 vaccine",21131
"12803",2020,12,9,"pfizer biontech",5886
"12804",2020,12,9,"pfizer covid",5643
"12805",2020,12,9,"coronavirus vaccine",5240
"12806",2020,12,9,"19 pandemic",5079
"12807",2020,12,9,"19 cases",4708
"12808",2020,12,9,"covid19 vaccine",4454
"12809",2020,12,9,"19 vaccines",3667
"12810",2020,12,9,"allergic reactions",3470
"12811",2020,12,9,"coronavirus covid19",3402
"12812",2020,12,9,"covid19 coronavirus",3147
"12813",2020,12,9,"biontech covid",3083
"12814",2020,12,9,"health canada",3035
"12815",2020,12,9,"approves pfizer",3016
"12816",2020,12,9,"positive covid",2952
"12817",2020,12,9,"new cases",2741
"12818",2020,12,9,"coronavirus pandemic",2730
"12819",2020,12,9,"19 relief",2410
"12820",2020,12,9,"covid19 pandemic",2337
"12821",2020,12,9,"new covid",2219
"12822",2020,12,9,"white house",2014
"12823",2020,12,9,"tested positive",1950
"12824",2020,12,9,"wear mask",1944
"12825",2020,12,9,"coronavirus cases",1924
"12826",2020,12,9,"pfizer vaccine",1915
"12827",2020,12,9,"public health",1913
"12828",2020,12,9,"19 deaths",1809
"12829",2020,12,9,"vacuna covid",1785
"12830",2020,12,9,"due covid",1705
"12831",2020,12,9,"canada approves",1638
"12832",2020,12,9,"angela merkel",1632
"12833",2020,12,9,"covid19 covid",1579
"12834",2020,12,9,"new york",1576
"12835",2020,12,9,"health care",1509
"12836",2020,12,9,"nuevos casos",1507
"12837",2020,12,9,"reino unido",1507
"12838",2020,12,9,"via youtube",1504
"12839",2020,12,9,"coronavirus covid",1487
"12840",2020,12,9,"protokol kesehatan",1477
"12841",2020,12,9,"24 horas",1473
"12842",2020,12,9,"get covid",1455
"12843",2020,12,9,"casos covid",1447
"12844",2020,12,9,"donald trump",1440
"12845",2020,12,9,"united states",1410
"12846",2020,12,9,"long term",1403
"12847",2020,12,9,"12 2020",1370
"12848",2020,12,9,"vacuna pfizer",1365
"12849",2020,12,9,"single day",1350
"12850",2020,12,9,"canada officially",1325
"12851",2020,12,9,"covid vaccine",1317
"12852",2020,12,10,"covid 19",161249
"12853",2020,12,10,"19 vaccine",20358
"12854",2020,12,10,"pfizer covid",6709
"12855",2020,12,10,"19 pandemic",5650
"12856",2020,12,10,"coronavirus vaccine",5278
"12857",2020,12,10,"19 cases",4843
"12858",2020,12,10,"pfizer biontech",3983
"12859",2020,12,10,"covid19 vaccine",3642
"12860",2020,12,10,"19 vaccines",3412
"12861",2020,12,10,"coronavirus covid19",3143
"12862",2020,12,10,"positive covid",3003
"12863",2020,12,10,"human rights",2925
"12864",2020,12,10,"covid19 coronavirus",2869
"12865",2020,12,10,"new cases",2828
"12866",2020,12,10,"coronavirus pandemic",2755
"12867",2020,12,10,"19 deaths",2607
"12868",2020,12,10,"covid19 pandemic",2587
"12869",2020,12,10,"new covid",2328
"12870",2020,12,10,"tested positive",2261
"12871",2020,12,10,"advisory panel",2216
"12872",2020,12,10,"ellen degeneres",2184
"12873",2020,12,10,"coronavirus cases",2102
"12874",2020,12,10,"wear mask",1926
"12875",2020,12,10,"public health",1816
"12876",2020,12,10,"covid19 covid",1768
"12877",2020,12,10,"vaccine emergency",1762
"12878",2020,12,10,"due covid",1746
"12879",2020,12,10,"emergency use",1720
"12880",2020,12,10,"19 test",1648
"12881",2020,12,10,"biontech covid",1637
"12882",2020,12,10,"vacuna covid",1632
"12883",2020,12,10,"19 relief",1631
"12884",2020,12,10,"panel recommends",1590
"12885",2020,12,10,"casos covid",1584
"12886",2020,12,10,"nuevos casos",1575
"12887",2020,12,10,"single day",1570
"12888",2020,12,10,"get covid",1561
"12889",2020,12,10,"death toll",1560
"12890",2020,12,10,"people died",1532
"12891",2020,12,10,"died covid",1531
"12892",2020,12,10,"tests positive",1524
"12893",2020,12,10,"pfizer coronavirus",1501
"12894",2020,12,10,"10 12",1466
"12895",2020,12,10,"pfizer vaccine",1451
"12896",2020,12,10,"fda panel",1421
"12897",2020,12,10,"via youtube",1413
